timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435295799514,-0.5625,0.8125,-0.375,1.0569709078304852,-0.5625,-0.8125,-0.375
1435295799711,0,2.625,0,2.625,0,-2.625,0
1435295799910,-0.6875,0.75,0.875,1.341931909598993,-0.6875,-0.75,0.875
1435295800109,-0.5,-0.5625,-0.3125,0.8149003006503311,-0.5,0.5625,-0.3125
1435295800308,-0.9375,0.8125,-0.125,1.2468710839537502,-0.9375,-0.8125,-0.125
1435295800507,0.25,1.25,-0.0625,1.2762861160413836,0.25,-1.25,-0.0625
1435295800706,-0.5,0.9375,0.0625,1.0643366478704002,-0.5,-0.9375,0.0625
1435295801103,0.125,2.5625,-1.125,2.8013668538768712,0.125,-2.5625,-1.125
1435295801303,-0.25,0.25,-0.0625,0.3590351654086268,-0.25,-0.25,-0.0625
1435295801305,-0.3125,-0.0625,0.0625,0.3247595264191645,-0.3125,0.0625,0.0625
1435295801500,-0.1875,0.8125,0,0.8338540040078959,-0.1875,-0.8125,0
1435295801898,-0.5625,0.9375,0.25,1.1215224028078976,-0.5625,-0.9375,0.25
1435295801899,-0.5625,0.875,1,1.4429245475768995,-0.5625,-0.875,1
1435295802096,0.0625,2.3125,-1,2.520230644206994,0.0625,-2.3125,-1
1435295802295,-1.125,-0.125,-0.125,1.1388041973930374,-1.125,0.125,-0.125
1435295802494,0.125,-0.25,0.3125,0.4192627457812106,0.125,0.25,0.3125
1435295802693,-0.125,0.875,-0.125,0.8926785535678563,-0.125,-0.875,-0.125
1435295802891,-0.75,0.875,0.1875,1.1675963557668378,-0.75,-0.875,0.1875
1435295803090,-0.6875,0.875,0.625,1.2762861160413836,-0.6875,-0.875,0.625
1435295803488,-0.375,1.8125,0,1.850886611870106,-0.375,-1.8125,0
1435295803686,-1.375,1.3125,-0.1875,1.9100883487420157,-1.375,-1.3125,-0.1875
1435295803689,-0.875,0.125,0.375,0.960143218483576,-0.875,-0.125,0.375
1435295803885,-0.6875,0.25,0.3125,0.795495128834866,-0.6875,-0.25,0.3125
1435295804084,-0.5625,1.0625,0.0625,1.203835017766139,-0.5625,-1.0625,0.0625
1435295804284,-0.625,1,3.3125,3.516145794758801,-0.625,-1,3.3125
1435295804482,1.3125,1.8125,0.25,2.2517354418314777,1.3125,-1.8125,0.25
1435295805079,-0.375,0.9375,0,1.0097184013377194,-0.375,-0.9375,0
1435295805080,-0.3125,0.9375,-0.0625,0.9901862198596787,-0.3125,-0.9375,-0.0625
1435295805082,-0.25,1.1875,0.375,1.2701500895563484,-0.25,-1.1875,0.375
1435295805278,-1.5625,1.375,-0.8125,2.2343203664649347,-1.5625,-1.375,-0.8125
1435295805476,0.25,-0.125,-0.3125,0.4192627457812106,0.25,0.125,-0.3125
1435295805675,-0.5625,0.6875,0.1875,0.9078649403958718,-0.5625,-0.6875,0.1875
1435295805873,-0.0625,1.125,0.3125,1.1692679333668567,-0.0625,-1.125,0.3125
1435295806073,-0.125,1,0.3125,1.0551214385083834,-0.125,-1,0.3125
1435295806273,-0.25,0.875,0.625,1.103970108290981,-0.25,-0.875,0.625
1435295806470,-0.25,2.25,-0.5,2.318404623873926,-0.25,-2.25,-0.5
1435295806669,-0.5625,-0.3125,-0.25,0.6903350635742038,-0.5625,0.3125,-0.25
1435295806868,-0.375,0.0625,-5.5625,5.575476437041053,-0.375,-0.0625,-5.5625
1435295807066,-5,8,-0.0625,9.434188160620923,-5,-8,-0.0625
1435295807265,-0.5,0.875,0.125,1.015504800579495,-0.5,-0.875,0.125
1435295807661,-0.5625,0.75,-0.375,1.0097184013377194,-0.5625,-0.75,-0.375
1435295807664,-0.0625,1.875,0.5,1.9415280708761333,-0.0625,-1.875,0.5
1435295807861,-1.25,0.375,1.3125,1.850886611870106,-1.25,-0.375,1.3125
1435295808060,0.1875,-0.5625,-0.5,0.7756046028744286,0.1875,0.5625,-0.5
1435295808259,-1.3125,1.4375,0.125,1.9505608167909043,-1.3125,-1.4375,0.125
1435295808656,-0.5,0.8125,0.0625,0.9560661587986472,-0.5,-0.8125,0.0625
1435295808658,-0.5,0.875,0.3125,1.0551214385083834,-0.5,-0.875,0.3125
1435295808855,0.6875,2.625,-0.1875,2.720006893373618,0.6875,-2.625,-0.1875
1435295809053,-0.4375,-0.375,0.0625,0.5796011559684815,-0.4375,0.375,0.0625
1435295809253,-0.1875,-0.0625,-0.3125,0.369754986443726,-0.1875,0.0625,-0.3125
1435295809452,-1.5,2.375,0.1875,2.815276407388802,-1.5,-2.375,0.1875
1435295809650,-0.375,1,0.1875,1.084334473306092,-0.375,-1,0.1875
1435295809849,-0.25,1.125,0.3125,1.194060823408925,-0.25,-1.125,0.3125
1435295810048,-0.375,0.875,-0.3125,1.0019512213675874,-0.375,-0.875,-0.3125
