timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435300034813,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300035011,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300035210,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300035409,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300035607,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300035806,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300036006,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300036205,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300036403,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300036604,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300036998,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300037010,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300037197,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300037396,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300037595,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300037794,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300037992,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300038191,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300038390,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300038589,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300038788,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300038986,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300039185,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300039384,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300039582,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300039781,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300039980,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300040179,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300040377,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300040576,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300040775,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300040974,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300041172,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300041371,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300041570,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300041769,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300041967,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300042166,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300042365,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300042564,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300042961,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300042963,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300043160,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300043358,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300043557,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300043756,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300043955,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300044154,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300044352,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300044551,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300044750,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300044949,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300045147,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300045346,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300045545,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300045744,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300045943,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300046142,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300046340,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300046539,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300046737,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300046936,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300047135,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300047333,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300047532,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300047930,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300047932,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300048129,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300048327,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300048526,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300048725,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300049122,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300049320,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300049519,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300049718,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300049917,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300050115,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300050314,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300050513,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300050712,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300050910,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300051109,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300051308,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300051507,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300051705,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300051904,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300052103,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300052302,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300052500,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300052699,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300052898,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300053097,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300053295,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300053693,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300053694,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300053892,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300054091,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300054290,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300054489,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300054687,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300055084,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300055085,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300055283,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300055482,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300055681,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300055879,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300056078,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300056277,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300056476,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300056675,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300056873,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300057072,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300057271,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300057470,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300057668,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300057867,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300058066,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300058265,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300058463,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300058662,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300058861,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300059060,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300059259,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300059457,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300059656,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300059855,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300060054,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300060252,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300060451,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300060650,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300060849,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300061048,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300061246,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300061445,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300061644,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300061842,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300062041,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300062439,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300062440,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300062638,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300062836,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300063234,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300063239,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300063434,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300063631,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300063830,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300064030,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300064228,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300064426,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300064625,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300064824,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300065023,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300065221,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300065619,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300065620,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300065818,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300066016,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300066215,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300066414,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300066613,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300066811,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300067010,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300067209,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300067408,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300067606,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300067805,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300068004,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300068203,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300068401,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300068600,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300068799,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300068998,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300069196,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300069395,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300069594,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300069793,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300069991,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300070190,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300070389,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300070587,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300070786,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300070985,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300071382,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300071384,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300071581,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300071780,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300071979,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300072178,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300072376,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300072575,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300072774,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300072973,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300073370,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300073372,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300073569,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300073767,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300073966,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300074165,-0.5625,0.8125,0.25,1.0193441518937556,-0.5625,-0.8125,0.25
1435300074364,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300074563,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300074761,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300074960,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300075159,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300075358,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300075556,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300075953,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300076152,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300076350,-0.625,0.8125,0.3125,1.0716517624676405,-0.625,-0.8125,0.3125
1435300076549,-0.625,0.75,0.3125,1.0250762166785454,-0.625,-0.75,0.3125
1435300076748,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300076947,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300077145,-0.6875,0.8125,0.25,1.0933034802834938,-0.6875,-0.8125,0.25
1435300077344,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300077543,-0.6875,0.75,0.25,1.0476909133900132,-0.6875,-0.75,0.25
1435300077742,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300077940,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300078139,-0.6875,0.8125,0.25,1.0933034802834938,-0.6875,-0.8125,0.25
1435300078338,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300078537,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300078736,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300078934,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300079133,-0.625,0.8125,0.25,1.0551214385083834,-0.625,-0.8125,0.25
1435300079332,-0.6875,0.8125,0.25,1.0933034802834938,-0.6875,-0.8125,0.25
1435300079530,-0.625,0.75,0.25,1.0077822185373186,-0.625,-0.75,0.25
1435300079928,-0.625,0.8125,0.1875,1.0420832500333166,-0.625,-0.8125,0.1875
1435300079929,-0.625,0.8125,0.1875,1.0420832500333166,-0.625,-0.8125,0.1875
1435300080127,-0.5,0.8125,0.1875,0.9722718241315028,-0.5,-0.8125,0.1875
1435300080325,-0.5,0.875,0.1875,1.0250762166785454,-0.5,-0.875,0.1875
1435300080524,-0.4375,0.875,0.1875,0.9960860906568267,-0.4375,-0.875,0.1875
1435300080723,-0.4375,0.9375,0.125,1.0420832500333166,-0.4375,-0.9375,0.125
1435300080922,-0.3125,0.9375,0.0625,0.9901862198596787,-0.3125,-0.9375,0.0625
1435300081915,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300081917,-0.3125,1,0.0625,1.0495534764841665,-0.3125,-1,0.0625
1435300081918,-0.3125,1,0.125,1.0551214385083834,-0.3125,-1,0.125
1435300082114,-0.375,0.9375,0.0625,1.0116508785149154,-0.375,-0.9375,0.0625
1435300082115,-0.3125,1,0.125,1.0551214385083834,-0.3125,-1,0.125
1435300082117,-0.25,1,0.125,1.0383279828647594,-0.25,-1,0.125
1435300082313,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300082512,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300082711,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300083108,-0.3125,1,0.1875,1.0643366478704002,-0.3125,-1,0.1875
1435300083110,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300083307,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300083506,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300083705,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300084102,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300084104,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300084301,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300084500,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300084699,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300084898,-0.375,0.9375,0.125,1.0174262872562316,-0.375,-0.9375,0.125
1435300085096,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300085295,-0.375,0.9375,0.1875,1.0269797953221864,-0.375,-0.9375,0.1875
1435300085494,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300085693,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300085891,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300086090,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300086289,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300086686,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300086687,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300086885,-0.375,0.9375,0.1875,1.0269797953221864,-0.375,-0.9375,0.1875
1435300087084,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300087283,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300087680,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300087681,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300087879,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300088077,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300088276,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300088475,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300088674,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300089071,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300089269,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300089271,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300089469,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300089668,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300090065,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300090066,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300090264,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
1435300090463,-0.375,0.9375,0.1875,1.0269797953221864,-0.375,-0.9375,0.1875
1435300090860,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435300090861,-0.3125,0.9375,0.125,0.9960860906568267,-0.3125,-0.9375,0.125
