timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435295201276,-2.1875,0.75,-0.4375,2.3535212979703415,-2.1875,-0.75,-0.4375
1435295201475,-0.5,2.5,0.3125,2.568590323504315,-0.5,-2.5,0.3125
1435295201673,0.4375,2.5625,0.25,2.6115728019720224,0.4375,-2.5625,0.25
1435295202071,0.1875,-0.1875,-0.0625,0.2724311839712921,0.1875,0.1875,-0.0625
1435295202072,-4.125,1.4375,0.0625,4.368745529325324,-4.125,-1.4375,0.0625
1435295202270,-0.875,1.875,0.125,2.072890493972125,-0.875,-1.875,0.125
1435295202468,1.25,2.5625,0.125,2.8538625142077185,1.25,-2.5625,0.125
1435295202667,-0.125,-1.25,-0.8125,1.496088650448228,-0.125,1.25,-0.8125
1435295202866,-4.0625,2.0625,-0.25,4.562928062110995,-4.0625,-2.0625,-0.25
1435295203065,-0.9375,1.4375,0.9375,1.9555609808952519,-0.9375,-1.4375,0.9375
1435295203263,-0.6875,1.3125,-0.1875,1.4934753931685651,-0.6875,-1.3125,-0.1875
1435295203462,-0.1875,-1.1875,-0.5625,1.3272975363497064,-0.1875,1.1875,-0.5625
1435295203661,-2.4375,0.875,-0.4375,2.626487673681337,-2.4375,-0.875,-0.4375
1435295203860,-1,0.9375,0.875,1.626201478907211,-1,-0.9375,0.875
1435295204059,-0.625,1.25,-0.1875,1.4100642715848097,-0.625,-1.25,-0.1875
1435295204257,0.125,-0.75,-0.25,0.8003905296791061,0.125,0.75,-0.25
1435295204456,-1.875,0.6875,0.5,2.0587086365000755,-1.875,-0.6875,0.5
1435295204655,-0.875,0.75,0.6875,1.341931909598993,-0.875,-0.75,0.6875
1435295205051,-0.125,1.5625,0.125,1.5724682031761406,-0.125,-1.5625,0.125
1435295205052,0.375,-0.5625,-0.875,1.1057378758096332,0.375,0.5625,-0.875
1435295205251,-1.125,0.8125,-2.25,2.643535747819575,-1.125,-0.8125,-2.25
1435295205450,-0.0625,2.625,0.3125,2.6442744751632725,-0.0625,-2.625,0.3125
1435295205648,0.3125,1.9375,0.5,2.025231468252456,0.3125,-1.9375,0.5
1435295206045,0.125,1.625,0.25,1.648863244784115,0.125,-1.625,0.25
1435295206047,-0.125,0.8125,4.125,4.20611533959781,-0.125,-0.8125,4.125
1435295206244,2.9375,0.75,0.0625,3.032377367677051,2.9375,-0.75,0.0625
1435295206443,0.6875,2.125,0.375,2.2647088664991797,0.6875,-2.125,0.375
1435295206642,0.375,1.8125,0.25,1.8676940996854918,0.375,-1.8125,0.25
1435295206841,-0.0625,0.5,-0.125,0.5191639914323797,-0.0625,-0.5,-0.125
1435295207040,-2.625,0.75,-0.5,2.775450413896815,-2.625,-0.75,-0.5
1435295207238,-0.6875,2.125,0.4375,2.2758926820041405,-0.6875,-2.125,0.4375
1435295207437,0.4375,2.3125,0.4375,2.3938397502756947,0.4375,-2.3125,0.4375
1435295207636,-0.125,-0.5625,-0.75,0.9457966219013473,-0.125,0.5625,-0.75
1435295207835,-4,1.875,-0.1875,4.421626538955998,-4,-1.875,-0.1875
1435295208033,-0.9375,1.125,0.5,1.5474273003924934,-0.9375,-1.125,0.5
1435295208232,0.5,1.6875,-0.125,1.764449276686638,0.5,-1.6875,-0.125
1435295208431,-0.5,-1.0625,-0.375,1.2326926827072513,-0.5,1.0625,-0.375
1435295208630,-3.25,1.75,-0.375,3.7102055199139574,-3.25,-1.75,-0.375
1435295208828,-0.875,1.1875,0.75,1.6547752868592158,-0.875,-1.1875,0.75
1435295209027,-1.3125,1.375,-0.0625,1.9018905068378673,-1.3125,-1.375,-0.0625
1435295209226,-0.3125,-0.375,-0.5625,0.7447734554883115,-0.3125,0.375,-0.5625
1435295209425,-1.5,0.8125,-0.4375,1.7611253504506714,-1.5,-0.8125,-0.4375
1435295210020,-0.9375,0.75,0.4375,1.2778155187663045,-0.9375,-0.75,0.4375
1435295210021,0,1.75,0.5625,1.8381801462315928,0,-1.75,0.5625
1435295210023,-0.125,1.5,0.1875,1.5168326374389496,-0.125,-1.5,0.1875
1435295210418,-0.3125,0.6875,0.25,0.795495128834866,-0.3125,-0.6875,0.25
1435295210419,-2,3.375,0.375,3.9409706926086114,-2,-3.375,0.375
1435295210815,1,1.6875,0.375,1.9970681635838072,1,-1.6875,0.375
1435295210816,0.1875,1.9375,0.3125,1.9714762869484381,0.1875,-1.9375,0.3125
1435295211014,0.125,0.625,0.5,0.8100925873009825,0.125,-0.625,0.5
1435295211213,-0.4375,3.9375,-0.4375,3.985814690875631,-0.4375,-3.9375,-0.4375
1435295211412,0.1875,2.6875,0.5625,2.7521298570379997,0.1875,-2.6875,0.5625
1435295211611,0.25,2.3125,0.5,2.379108288834285,0.25,-2.3125,0.5
1435295211809,0,0.3125,-0.3125,0.4419417382415922,0,-0.3125,-0.3125
1435295212207,-2.625,0.9375,0,2.7873878901222198,-2.625,-0.9375,0
1435295212208,-0.6875,2.1875,0.125,2.2963966338592297,-0.6875,-2.1875,0.125
1435295212406,0.8125,3,0.375,3.1306199465920486,0.8125,-3,0.375
1435295212605,0.1875,-0.25,-0.3125,0.4419417382415922,0.1875,0.25,-0.3125
1435295212803,-3.9375,1.25,-0.0625,4.131623470259602,-3.9375,-1.25,-0.0625
1435295213002,-0.8125,1.8125,0.5,2.0482462010217426,-0.8125,-1.8125,0.5
1435295213201,1.375,2.875,0.375,3.208874413248359,1.375,-2.875,0.375
1435295213400,0.0625,-1.1875,-0.875,1.4763764763772145,0.0625,1.1875,-0.875
1435295213598,-4,1.9375,-0.5,4.472572665703711,-4,-1.9375,-0.5
1435295213797,-0.875,1.0625,1,1.701332198602025,-0.875,-1.0625,1
1435295214194,-1.9375,1.6875,-0.25,2.5814845535079227,-1.9375,-1.6875,-0.25
1435295214195,-0.0625,-1.5,-0.6875,1.6512306017028633,-0.0625,1.5,-0.6875
1435295214393,-1.75,0.375,1.5625,2.3758222260935264,-1.75,-0.375,1.5625
1435295214592,-1,0.5625,0.75,1.3707320124663318,-1,-0.5625,0.75
1435295214791,-0.5,2.25,0.125,2.3082731640774234,-0.5,-2.25,0.125
1435295214990,0.125,0.5625,-0.1875,0.6059599821770412,0.125,-0.5625,-0.1875
1435295215188,-0.625,0.75,-1.125,1.489546910976623,-0.625,-0.75,-1.125
1435295215387,-1.625,1.875,0.3125,2.5007811279678194,-1.625,-1.875,0.3125
1435295215586,1.0625,1.5,0.3125,1.8645542362720373,1.0625,-1.5,0.3125
1435295215785,0.375,1.6875,0.3125,1.7566836653193996,0.375,-1.6875,0.3125
1435295215983,0.1875,0.8125,2.0625,2.2246839663197107,0.1875,-0.8125,2.0625
1435295216182,6.25,1.625,0.3125,6.4653523685875,6.25,-1.625,0.3125
1435295216381,0.8125,2.25,0.5,2.443901849502144,0.8125,-2.25,0.5
1435295216778,0.25,1.875,0.875,2.084166500066633,0.25,-1.875,0.875
1435295216780,-0.125,0.5625,-0.375,0.6875,-0.125,-0.5625,-0.375
1435295217176,-1.9375,1.1875,-0.1875,2.2801795433693375,-1.9375,-1.1875,-0.1875
1435295217177,-0.4375,2.3125,0.625,2.4350949673472697,-0.4375,-2.3125,0.625
1435295217375,0.8125,2.1875,0.1875,2.3410401000410053,0.8125,-2.1875,0.1875
1435295217573,-0.0625,-1.0625,-0.1875,1.0807260291119114,-0.0625,1.0625,-0.1875
1435295217772,-3.375,1.75,-0.25,3.8099376635320428,-3.375,-1.75,-0.25
1435295218169,-0.9375,1.3125,0.75,1.7787811838447134,-0.9375,-1.3125,0.75
1435295218368,0.5,1.5,-0.4375,1.640550593550836,0.5,-1.5,-0.4375
1435295218566,-1.875,0.5,-0.75,2.080414622136655,-1.875,-0.5,-0.75
1435295218765,-1.875,0.5,-0.3125,1.9655231491895484,-1.875,-0.5,-0.3125
1435295218964,-0.1875,1.375,0.375,1.4375,-0.1875,-1.375,0.375
1435295219163,-1.0625,2.9375,0.1875,3.1293719417800117,-1.0625,-2.9375,0.1875
1435295219361,0.4375,0.4375,0.1875,0.6465050270492876,0.4375,-0.4375,0.1875
1435295219560,-0.25,0.5625,-1.375,1.5064963491492438,-0.25,-0.5625,-1.375
1435295219759,-0.4375,2.4375,0.3125,2.4960906934644824,-0.4375,-2.4375,0.3125
1435295219958,0.6875,1.9375,0.4375,2.1018964651000296,0.6875,-1.9375,0.4375
1435295220157,0.5,2.375,0.5,2.478028450199876,0.5,-2.375,0.5
1435295220356,0.125,0.6875,-0.5,0.85923294280422,0.125,-0.6875,-0.5
1435295220555,-3,1.1875,-0.5625,3.2751431266434756,-3,-1.1875,-0.5625
1435295220753,-0.5,2.25,0.625,2.38812164681785,-0.5,-2.25,0.625
1435295220952,0.5,2.6875,0.4375,2.7684043237937628,0.5,-2.6875,0.4375
1435295221151,0.125,-0.8125,-0.5625,0.9960860906568267,0.125,0.8125,-0.5625
1435295221350,-4.75,2.1875,0,5.229498661439737,-4.75,-2.1875,0
1435295221548,-0.875,1,0.5625,1.4429245475768995,-0.875,-1,0.5625
1435295221747,0.8125,1.875,-0.25,2.0587086365000755,0.8125,-1.875,-0.25
1435295221946,-0.375,-1.5625,-0.3125,1.6369751067135994,-0.375,1.5625,-0.3125
1435295222145,-2.8125,1.375,-0.0625,3.1312437624688374,-2.8125,-1.375,-0.0625
1435295222343,-1.0625,0.6875,0.75,1.4710752869924775,-1.0625,-0.6875,0.75
1435295222542,-0.4375,1,-0.0625,1.0933034802834938,-0.4375,-1,-0.0625
1435295222741,0.125,-0.6875,-0.75,1.0250762166785454,0.125,0.6875,-0.75
1435295222939,-1.75,0.625,0.5625,1.9415280708761333,-1.75,-0.625,0.5625
1435295223138,-0.625,1,0.5625,1.3065340600229296,-0.625,-1,0.5625
1435295223337,-0.0625,2.0625,0.1875,2.071948056781347,-0.0625,-2.0625,0.1875
1435295223536,0.4375,1.375,0.3125,1.4763764763772145,0.4375,-1.375,0.3125
1435295223932,-0.125,0.5625,0.3125,0.6555055301063447,-0.125,-0.5625,0.3125
1435295223934,-0.9375,4.125,0.375,4.246781869839797,-0.9375,-4.125,0.375
1435295224131,0.8125,1.6875,0.5,1.938507802408853,0.8125,-1.6875,0.5
1435295224330,0.3125,1.8125,0.4375,1.8905604327817718,0.3125,-1.8125,0.4375
1435295224529,0.125,0.5625,0.5,0.7629097259833564,0.125,-0.5625,0.5
1435295224728,5.3125,1.0625,-0.125,5.419150071736342,5.3125,-1.0625,-0.125
1435295224927,0.1875,2.5625,0.875,2.714256343826058,0.1875,-2.5625,0.875
1435295225125,0.5,2.375,0.5625,2.4913914284993437,0.5,-2.375,0.5625
1435295225324,0.1875,0.0625,-0.4375,0.480071609241788,0.1875,-0.0625,-0.4375
1435295225523,-3,0.9375,-0.3125,3.1585696921233195,-3,-0.9375,-0.3125
1435295226119,-0.6875,2.1875,0.25,2.3065802609057418,-0.6875,-2.1875,0.25
1435295226121,1,2.625,0.375,2.8339460121886586,1,-2.625,0.375
1435295226122,-0.5625,-0.75,-0.4375,1.034559084827928,-0.5625,0.75,-0.4375
1435295226318,-4.875,1.8125,-0.0625,5.201412067890796,-4.875,-1.8125,-0.0625
1435295226517,-0.875,1.1875,0.375,1.5219744577357401,-0.875,-1.1875,0.375
1435295226715,0.625,1.8125,-0.25,1.9334635372822524,0.625,-1.8125,-0.25
1435295226914,-0.4375,-0.6875,-0.625,1.0269797953221864,-0.4375,0.6875,-0.625
1435295227113,-5.375,1.75,-0.5625,5.680627716194752,-5.375,-1.75,-0.5625
1435295227311,-0.9375,1.25,0.4375,1.6225943732183963,-0.9375,-1.25,0.4375
1435295227510,0.375,1.75,0.125,1.7940875118009154,0.375,-1.75,0.125
1435295227709,-0.625,-1,-0.8125,1.4320549046737,-0.625,1,-0.8125
1435295227908,-4.125,1.5,-0.4375,4.411012497148472,-4.125,-1.5,-0.4375
1435295228107,-0.9375,1.125,1,1.7732826198888885,-0.9375,-1.125,1
1435295228305,-0.8125,0.9375,-0.3125,1.27934309315367,-0.8125,-0.9375,-0.3125
1435295228504,-0.25,-1,-0.625,1.2054563451241194,-0.25,1,-0.625
1435295228703,-2.1875,0.5,0.5625,2.3133444404152184,-2.1875,-0.5,0.5625
1435295228902,-0.9375,0.875,0.75,1.4856080405005891,-0.9375,-0.875,0.75
1435295229101,-0.0625,1.6875,0.125,1.6932771480180082,-0.0625,-1.6875,0.125
1435295229299,0.0625,0.5,-0.8125,0.9560661587986472,0.0625,-0.5,-0.8125
1435295229498,-1.3125,0.8125,-1.9375,2.477240147825802,-1.3125,-0.8125,-1.9375
1435295229697,0.0625,2.3125,0.1875,2.320930578453393,0.0625,-2.3125,0.1875
1435295229895,0.3125,1.5625,0.4375,1.6524130083002857,0.3125,-1.5625,0.4375
1435295230094,0.375,1.3125,0,1.3650206042400972,0.375,-1.3125,0
1435295230293,-0.0625,0.9375,-0.8125,1.242162932146987,-0.0625,-0.9375,-0.8125
1435295230492,-1,2.375,0.1875,2.5837533260742984,-1,-2.375,0.1875
1435295230889,0.8125,1.5,0.125,1.710491522925501,0.8125,-1.5,0.125
1435295230890,0.4375,1.75,0.3125,1.8307273144846012,0.4375,-1.75,0.3125
1435295231088,0.3125,0.5625,2.8125,2.8851722218959477,0.3125,-0.5625,2.8125
1435295231287,5.6875,1.8125,-0.25,5.974555422790887,5.6875,-1.8125,-0.25
1435295231684,0.25,2.4375,0.5625,2.5140231701398457,0.25,-2.4375,0.5625
1435295231686,0.4375,2,0.625,2.1405679736929635,0.4375,-2,0.625
1435295231883,0.0625,0.375,-0.375,0.5340002340823456,0.0625,-0.375,-0.375
1435295232082,-3.5625,0.75,-0.4375,3.6667850359681573,-3.5625,-0.75,-0.4375
1435295232280,-0.5625,2.25,0.375,2.3493682661515627,-0.5625,-2.25,0.375
1435295232480,0.5,2.75,0.25,2.806243040080456,0.5,-2.75,0.25
1435295232678,0.125,-0.5,-0.1875,0.5484352742120077,0.125,0.5,-0.1875
1435295232877,-4.125,1.4375,0.1875,4.372320608098176,-4.125,-1.4375,0.1875
1435295233075,-0.875,1.5625,0.3125,1.8178799465311233,-0.875,-1.5625,0.3125
1435295233274,0.875,2,-0.125,2.1866069605669876,0.875,-2,-0.125
1435295233473,-0.375,-1.25,-0.8125,1.5372967345311055,-0.375,1.25,-0.8125
1435295233672,-3.0625,1.5625,-0.3125,3.452241119910369,-3.0625,-1.5625,-0.3125
1435295233870,-0.875,1.3125,0.6875,1.7207374872420256,-0.875,-1.3125,0.6875
1435295234069,-0.3125,1.375,-0.4375,1.4763764763772145,-0.3125,-1.375,-0.4375
1435295234268,0,-0.625,-0.625,0.8838834764831844,0,0.625,-0.625
1435295234467,-2.125,1.375,-0.25,2.5433737436719754,-2.125,-1.375,-0.25
1435295234665,-0.9375,0.875,0.75,1.4856080405005891,-0.9375,-0.875,0.75
1435295234864,-0.4375,2.0625,0.125,2.1120931560894753,-0.4375,-2.0625,0.125
1435295235063,0.25,0.375,-0.3125,0.5484352742120077,0.25,-0.375,-0.3125
1435295235262,-0.875,1,-0.8125,1.557491974297139,-0.875,-1,-0.8125
1435295235460,-1,1.9375,0.25,2.19463123325993,-1,-1.9375,0.25
1435295235659,0.5625,1.5,0.4375,1.660666281948303,0.5625,-1.5,0.4375
1435295235858,0.375,1.9375,0.1875,1.9823439408942132,0.375,-1.9375,0.1875
1435295236057,0.1875,0.6875,-1.375,1.5486889616704833,0.1875,-0.6875,-1.375
1435295236256,0.5,1.75,-0.3125,1.8466608378367697,0.5,-1.75,-0.3125
1435295236454,-0.375,2.125,0.375,2.190176933491904,-0.375,-2.125,0.375
1435295236653,0.5625,2,0.125,2.081353225668339,0.5625,-2,0.125
1435295236852,-0.3125,-0.375,-1.1875,1.2839149115108837,-0.3125,0.375,-1.1875
1435295237050,-3.5,1.5,-0.1875,3.8125,-3.5,-1.5,-0.1875
1435295237249,-0.9375,1.25,0.6875,1.7070625354684579,-0.9375,-1.25,0.6875
1435295237448,-0.0625,1.4375,-0.25,1.4604151806934904,-0.0625,-1.4375,-0.25
1435295237647,-0.4375,-0.625,-0.6875,1.0269797953221864,-0.4375,0.625,-0.6875
1435295237846,-2.875,1.1875,-0.1875,3.1162377155794774,-2.875,-1.1875,-0.1875
1435295238044,-0.875,0.875,0.9375,1.5524677935467777,-0.875,-0.875,0.9375
1435295238243,-0.125,0.75,-0.25,0.8003905296791061,-0.125,-0.75,-0.25
1435295238442,-0.25,-0.375,-0.625,0.770551750371122,-0.25,0.375,-0.625
1435295238640,-2,0.8125,0.0625,2.1596440678963744,-2,-0.8125,0.0625
1435295238839,-0.9375,0.5625,0.5,1.202211503854459,-0.9375,-0.5625,0.5
1435295239038,0.1875,1.5625,0.1875,1.5848402916382458,0.1875,-1.5625,0.1875
1435295239237,0.375,1.75,0.1875,1.799522506110996,0.375,-1.75,0.1875
1435295239435,0,0.6875,-0.5625,0.8882919002219934,0,-0.6875,-0.5625
1435295239634,-2.625,2.625,0.4375,3.73800163857642,-2.625,-2.625,0.4375
1435295239833,0.375,1.875,0.3125,1.9375,0.375,-1.875,0.3125
1435295240032,0.1875,2.4375,0.0625,2.4454996933142312,0.1875,-2.4375,0.0625
1435295240231,0.25,0.6875,-2.125,2.2473943245456502,0.25,-0.6875,-2.125
1435295240628,0.6875,1.625,-0.25,1.7820721786729066,0.6875,-1.625,-0.25
1435295240629,-0.125,2.25,0.5625,2.3226130220077557,-0.125,-2.25,0.5625
1435295240827,0.375,2.25,0.1875,2.2887291779500694,0.375,-2.25,0.1875
1435295241224,-0.25,0.125,-0.25,0.375,-0.25,-0.125,-0.25
1435295241226,-2.5,0.6875,-0.25,2.6048332480218384,-2.5,-0.6875,-0.25
1435295241423,-0.75,1.875,0,2.019436802675439,-0.75,-1.875,0
1435295241622,0.6875,2.0625,0.125,2.177656423773043,0.6875,-2.0625,0.125
1435295241820,-0.4375,-0.5625,-0.3125,0.7781187248742958,-0.4375,0.5625,-0.3125
1435295242218,-4.4375,1.3125,-0.0625,4.627955136990851,-4.4375,-1.3125,-0.0625
1435295242219,-0.875,1.1875,0.75,1.6547752868592158,-0.875,-1.1875,0.75
1435295242417,-1.25,1.5,-0.4375,2.000976324197765,-1.25,-1.5,-0.4375
1435295242615,0.125,-1,-0.6875,1.219951330996446,0.125,1,-0.6875
1435295242815,-2,0.8125,0.375,2.191068517869763,-2,-0.8125,0.375
1435295243013,-0.875,1,0.5625,1.4429245475768995,-0.875,-1,0.5625
1435295243211,0.1875,1.8125,-0.0625,1.8232440182268528,0.1875,-1.8125,-0.0625
1435295243410,0.25,0.75,-0.4375,0.90355201842506,0.25,-0.75,-0.4375
1435295243610,-1.25,0.875,-2.25,2.7185703963664434,-1.25,-0.875,-2.25
1435295243808,-0.1875,3,0.4375,3.037525720055717,-0.1875,-3,0.4375
1435295244006,0.5625,1.4375,0.4375,1.6044372066241794,0.5625,-1.4375,0.4375
1435295244205,0.375,1.6875,0,1.7286645857424163,0.375,-1.6875,0
1435295244404,-0.4375,0.9375,1.5,1.8221724671391564,-0.4375,-0.9375,1.5
1435295244603,1.8125,2.3125,0.1875,2.9441414283284693,1.8125,-2.3125,0.1875
1435295244802,0.5,1.6875,0.5,1.829660146038056,0.5,-1.6875,0.5
1435295245000,0.3125,1.6875,0.3125,1.744410717119108,0.3125,-1.6875,0.3125
1435295245199,0,0.4375,3.375,3.4032383475154955,0,-0.4375,3.375
1435295245398,-4.6875,2.5625,-0.625,5.378632493487541,-4.6875,-2.5625,-0.625
1435295245597,-0.25,2.1875,0.25,2.2158872376544796,-0.25,-2.1875,0.25
1435295245795,0.625,2.3125,0.4375,2.4350949673472697,0.625,-2.3125,0.4375
1435295245994,-0.3125,-0.6875,0.1875,0.7781187248742958,-0.3125,0.6875,0.1875
1435295246590,-3.3125,2.5625,-0.5,4.217708204700747,-3.3125,-2.5625,-0.5
1435295246790,-1.0625,1,0.8125,1.6700486519859234,-1.0625,-1,0.8125
1435295246791,0,1.75,0.3125,1.7776828316659865,0,-1.75,0.3125
1435295246988,-0.8125,-0.75,-0.8125,1.3721561500062593,-0.8125,0.75,-0.8125
1435295247186,-0.5,2.8125,-0.8125,2.9699010926291805,-0.5,-2.8125,-0.8125
1435295247385,-0.5,2.8125,0.5625,2.911453674713029,-0.5,-2.8125,0.5625
1435295247584,-0.5,2.1875,0.4375,2.2861676447714854,-0.5,-2.1875,0.4375
1435295247783,0.4375,1.3125,0,1.383496476323666,0.4375,-1.3125,0
1435295247982,0.1875,1.125,-1.5,1.8843516789601669,0.1875,-1.125,-1.5
1435295248180,0.3125,1.5625,0.1875,1.6044372066241794,0.3125,-1.5625,0.1875
1435295248379,0.25,1.5625,0.1875,1.5934435979977453,0.25,-1.5625,0.1875
1435295248781,0.5,1.5,0.25,1.6007810593582121,0.5,-1.5,0.25
1435295248782,-0.375,0.5625,-0.3125,0.7447734554883115,-0.375,-0.5625,-0.3125
1435295248976,-2.25,0.8125,-0.5,2.443901849502144,-2.25,-0.8125,-0.5
1435295249174,-0.875,1.8125,0.5625,2.089781687162561,-0.875,-1.8125,0.5625
1435295249373,0.6875,2.375,0.0625,2.4732948671761723,0.6875,-2.375,0.0625
1435295249572,-0.5625,-0.625,-1,1.3065340600229296,-0.5625,0.625,-1
1435295249770,-2.875,2.75,-0.3125,3.990711872586143,-2.875,-2.75,-0.3125
1435295249969,-0.875,1.0625,0.6875,1.5385667031363963,-0.875,-1.0625,0.6875
1435295250168,-1.3125,1.375,-0.25,1.9172327062722458,-1.3125,-1.375,-0.25
1435295250367,0.0625,-0.375,-0.6875,0.7856128181235335,0.0625,0.375,-0.6875
1435295250565,-0.75,2.25,-2.8125,3.679015663190359,-0.75,-2.25,-2.8125
1435295250764,0.25,1.6875,0.625,1.8168052317185792,0.25,-1.6875,0.625
1435295251162,0.3125,1.4375,0.375,1.5181197251863898,0.3125,-1.4375,0.375
1435295251163,0.4375,1.6875,0.3125,1.7710784144130942,0.4375,-1.6875,0.3125
1435295251360,0,0.8125,-0.25,0.8500919067959652,0,-0.8125,-0.25
1435295251559,-1.0625,0.75,-0.5,1.3933435506004972,-1.0625,-0.75,-0.5
1435295251758,-0.25,2.25,0.625,2.348536778506992,-0.25,-2.25,0.625
1435295251957,0.75,2,0.3125,2.158739504896318,0.75,-2,0.3125
1435295252354,-0.25,-0.125,0,0.2795084971874737,-0.25,0.125,0
1435295252356,-2.9375,0.8125,0.25,3.058032455681267,-2.9375,-0.8125,0.25
1435295252553,-1.1875,0.9375,0.375,1.5587454891674908,-1.1875,-0.9375,0.375
1435295252752,0.4375,1.875,-0.3125,1.9505608167909043,0.4375,-1.875,-0.3125
1435295252950,-0.9375,-1.3125,-0.625,1.729794062887256,-0.9375,1.3125,-0.625
1435295253149,-1.375,1.5,1.125,2.3251344047172844,-1.375,-1.5,1.125
1435295253348,-0.75,0.9375,0.5625,1.3258252147247767,-0.75,-0.9375,0.5625
1435295253944,0.0625,1.8125,0.25,1.8307273144846012,0.0625,-1.8125,0.25
1435295253945,0.3125,1,-0.1875,1.0643366478704002,0.3125,-1,-0.1875
1435295253947,0.0625,1.5,4.5625,4.803156514210213,0.0625,-1.5,4.5625
1435295254143,1.5625,1.6875,0.125,2.3031907215860348,1.5625,-1.6875,0.125
1435295254342,0.0625,1.4375,0.4375,1.5039011769394957,0.0625,-1.4375,0.4375
1435295254541,0.4375,1.75,0.375,1.8424253716229595,0.4375,-1.75,0.375
1435295254739,0,0.5,-0.4375,0.6643841132959156,0,-0.5,-0.4375
1435295254938,-2.125,0.9375,-0.5625,2.389756786788145,-2.125,-0.9375,-0.5625
1435295255137,-0.4375,2.3125,0.5,2.4060470693650196,-0.4375,-2.3125,0.5
1435295255335,0.875,2.1875,0.3125,2.376644167728943,0.875,-2.1875,0.3125
1435295255534,-0.5,-0.4375,0.375,0.7629097259833564,-0.5,0.4375,0.375
1435295255932,-3.25,1.3125,-0.25,3.513923199217649,-3.25,-1.3125,-0.25
1435295255933,-0.9375,1.3125,0.1875,1.6237976320958225,-0.9375,-1.3125,0.1875
1435295256130,0.875,2.1875,-0.125,2.359323261022109,0.875,-2.1875,-0.125
1435295256329,-0.6875,-0.75,-0.1875,1.034559084827928,-0.6875,0.75,-0.1875
1435295256528,-3.5,2.5625,0.0625,4.338238409769569,-3.5,-2.5625,0.0625
1435295256727,-0.75,1,1,1.6007810593582121,-0.75,-1,1
1435295256925,-1.625,1.5625,-0.125,2.2577989835235552,-1.625,-1.5625,-0.125
1435295257124,-0.0625,-0.125,-0.5625,0.5796011559684815,-0.0625,0.125,-0.5625
1435295257323,-0.6875,1.9375,-1.5625,2.5822410325141996,-0.6875,-1.9375,-1.5625
1435295257522,0.8125,2.0625,0.1875,2.2246839663197107,0.8125,-2.0625,0.1875
1435295257720,0.4375,1.1875,0.5,1.3607213160673275,0.4375,-1.1875,0.5
1435295257919,0.0625,1.625,0.1875,1.6369751067135994,0.0625,-1.625,0.1875
1435295258316,0,0.875,0.1875,0.8948638164547721,0,-0.875,0.1875
1435295258317,-8,3.375,-0.3125,8.688399234036153,-8,-3.375,-0.3125
1435295258516,-0.0625,2.125,0.5625,2.1990765107198977,-0.0625,-2.125,0.5625
1435295258913,0.5625,1.8125,0.3125,1.9233353191786398,0.5625,-1.8125,0.3125
1435295258914,-0.1875,0.0625,0.1875,0.2724311839712921,-0.1875,-0.0625,0.1875
1435295259111,-3.25,0.8125,-0.1875,3.355266382867387,-3.25,-0.8125,-0.1875
1435295259310,-0.9375,1.1875,0.5,1.5934435979977453,-0.9375,-1.1875,0.5
1435295259510,0.75,2,-0.0625,2.136915124659845,0.75,-2,-0.0625
1435295259708,-0.5625,-0.75,-0.4375,1.034559084827928,-0.5625,0.75,-0.4375
1435295259906,-1.8125,2.3125,1.4375,3.2709660270323813,-1.8125,-2.3125,1.4375
1435295260304,-0.75,0.875,0.625,1.3110110602126894,-0.75,-0.875,0.625
1435295260306,-0.25,2.1875,0.1875,2.209708691207961,-0.25,-2.1875,0.1875
1435295260503,0.125,0.8125,0.1875,0.8431710977020026,0.125,-0.8125,0.1875
1435295260701,-0.3125,1.75,1.6875,2.4510839438909473,-0.3125,-1.75,1.6875
1435295260900,2.125,1.9375,0.1875,2.8817854708496258,2.125,-1.9375,0.1875
1435295261099,0.25,1.625,0.5,1.71846588560844,0.25,-1.625,0.5
1435295261298,0.5,1.875,0.4375,1.9892288078549436,0.5,-1.875,0.4375
1435295261497,-0.0625,0.4375,-0.8125,0.9249155366842964,-0.0625,-0.4375,-0.8125
1435295261695,-2.9375,0.9375,-0.1875,3.0891695890643494,-2.9375,-0.9375,-0.1875
1435295261894,-0.75,2.125,0.25,2.2672946434021317,-0.75,-2.125,0.25
1435295262093,1.1875,1.625,-0.0625,2.0136254616983766,1.1875,-1.625,-0.0625
1435295262291,-0.5625,-0.5625,-0.375,0.879452954966893,-0.5625,0.5625,-0.375
1435295262491,-3,2.25,-0.125,3.7520827549509086,-3,-2.25,-0.125
1435295262689,-0.8125,1.1875,0.5625,1.5449008867885343,-0.8125,-1.1875,0.5625
1435295262888,-0.6875,1.1875,-0.0625,1.3735788109897444,-0.6875,-1.1875,-0.0625
1435295263086,0,0.4375,-0.3125,0.5376453291901642,0,-0.4375,-0.3125
1435295263285,-0.1875,1.6875,-4.25,4.576604909755702,-0.1875,-1.6875,-4.25
1435295263484,-1.4375,1.75,0.25,2.278465766694773,-1.4375,-1.75,0.25
1435295264081,0.75,1.375,0.1875,1.5774286830154953,0.75,-1.375,0.1875
1435295264082,0.5,1.5,0.4375,1.640550593550836,0.5,-1.5,0.4375
1435295264084,-0.0625,0.625,-0.8125,1.0269797953221864,-0.0625,-0.625,-0.8125
1435295264280,-2.4375,0.75,-0.375,2.57769882841266,-2.4375,-0.75,-0.375
